hub_code,spoke_code,aircraft_type,passenger_demand,seats,mtow_tonnes,hub_lat,hub_lon,spoke_lat,spoke_lon,hub_country,hub_mass_fee,hub_pax_fee,spoke_country,spoke_mass_fee,spoke_pax_fee,hub_unit_rate,spoke_unit_rate,distance_km,distance_nm,one_way_fuel_kg,block_hours_per_leg,passengers_boarded,uncaptured_demand,blended_unit_rate,roundtrip_fuel_cost,roundtrip_hourly_cost,roundtrip_enroute_cost,roundtrip_mass_fees,roundtrip_pax_fees,total_roundtrip_doc,roundtrip_revenue,uncaptured_revenue,net_roundtrip_profit,cask_eur_per_ask,breakeven_lf,actual_lf
MUC,KRK,A321neo,120,215,89,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3241.183896440412,1.0786981612215005,120,0,98.04,7195.428250097715,3883.313380397402,1601.2909866523955,779.64,5143.2,18602.87261714751,14690.554930225451,0,-3912.317686922059,0.07067805620244513,70.7,55.8
MUC,KRK,A321neo,140,215,89,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3241.183896440412,1.0786981612215005,140,0,98.04,7195.428250097715,3883.313380397402,1601.2909866523955,779.64,6000.4,19460.07261714751,17138.980751929696,0,-2321.091865217815,0.07393482363958226,73.9,65.1
MUC,KRK,A321neo,160,215,89,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3241.183896440412,1.0786981612215005,160,0,98.04,7195.428250097715,3883.313380397402,1601.2909866523955,779.64,6857.6,20317.27261714751,19587.406573633936,0,-729.8660435135753,0.0771915910767194,77.2,74.4
MUC,KRK,A321neo,180,215,89,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3241.183896440412,1.0786981612215005,180,0,98.04,7195.428250097715,3883.313380397402,1601.2909866523955,779.64,7714.8,21174.472617147512,22035.832395338177,0,861.3597781906647,0.08044835851385652,80.4,83.7
MUC,KRK,A321neo,200,215,89,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3241.183896440412,1.0786981612215005,200,0,98.04,7195.428250097715,3883.313380397402,1601.2909866523955,779.64,8572,22031.67261714751,24484.25821704242,0,2452.585599894912,0.08370512595099365,83.7,93
MUC,KRK,A321neo,220,215,89,48.353802,11.7861,50.077702,19.7848,DE,2.38,27.86,PL,2,15,97.79,98.29,612.1064554260605,330.51104504646895,3241.183896440412,1.0786981612215005,215,5,98.04,7195.428250097715,3883.313380397402,1601.2909866523955,779.64,9214.9,22674.57261714751,26320.577583320603,612.1064554260605,3646.004966173092,0.0861477015288465,86.1,100
MUC,POZ,A319,100,138,68,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3520.3774629998547,1.0365934539126083,100,0,98.04,7815.237967859678,3731.7364340853896,1318.8083766207615,595.6800000000001,4286,17747.46277856583,11534.77002573182,0,-6212.692752834011,0.11149316584235183,111.5,72.5
MUC,POZ,A319,120,138,68,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3520.3774629998547,1.0365934539126083,120,0,98.04,7815.237967859678,3731.7364340853896,1318.8083766207615,595.6800000000001,5143.2,18604.66277856583,13841.724030878184,0,-4762.938747687647,0.11687827034728926,116.9,87
MUC,POZ,A319,140,138,68,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3520.3774629998547,1.0365934539126083,138,2,98.04,7815.237967859678,3731.7364340853896,1318.8083766207615,595.6800000000001,5914.68,19376.14277856583,15917.98263550991,230.6954005146364,-3458.1601430559203,0.12172486440173293,121.7,100
MUC,POZ,A319,160,138,68,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3520.3774629998547,1.0365934539126083,138,22,98.04,7815.237967859678,3731.7364340853896,1318.8083766207615,595.6800000000001,5914.68,19376.14277856583,15917.98263550991,2537.6494056610004,-3458.1601430559203,0.12172486440173293,121.7,100
MUC,POZ,A319,180,138,68,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3520.3774629998547,1.0365934539126083,138,42,98.04,7815.237967859678,3731.7364340853896,1318.8083766207615,595.6800000000001,5914.68,19376.14277856583,15917.98263550991,4844.6034108073645,-3458.1601430559203,0.12172486440173293,121.7,100
MUC,POZ,A319,200,138,68,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3520.3774629998547,1.0365934539126083,138,62,98.04,7815.237967859678,3731.7364340853896,1318.8083766207615,595.6800000000001,5914.68,19376.14277856583,15917.98263550991,7151.557415953727,-3458.1601430559203,0.12172486440173293,121.7,100
MUC,POZ,A319,220,138,68,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3520.3774629998547,1.0365934539126083,138,82,98.04,7815.237967859678,3731.7364340853896,1318.8083766207615,595.6800000000001,5914.68,19376.14277856583,15917.98263550991,9458.511421100091,-3458.1601430559203,0.12172486440173293,121.7,100
MUC,POZ,A320neo,100,180,73.5,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,2677.3869193569662,1.0365934539126083,100,0,98.04,5943.7989609724655,3731.7364340853896,1371.1056174565088,648.24,4286,15980.881012514365,11534.77002573182,0,-4446.110986782545,0.07696960762433033,77,55.6
MUC,POZ,A320neo,120,180,73.5,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,2677.3869193569662,1.0365934539126083,120,0,98.04,5943.7989609724655,3731.7364340853896,1371.1056174565088,648.24,5143.2,16838.081012514365,13841.724030878184,0,-2996.3569816361814,0.08109818774478235,81.1,66.7
MUC,POZ,A320neo,140,180,73.5,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,2677.3869193569662,1.0365934539126083,140,0,98.04,5943.7989609724655,3731.7364340853896,1371.1056174565088,648.24,6000.4,17695.281012514366,16148.678036024547,0,-1546.6029764898194,0.08522676786523438,85.2,77.8
MUC,POZ,A320neo,160,180,73.5,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,2677.3869193569662,1.0365934539126083,160,0,98.04,5943.7989609724655,3731.7364340853896,1371.1056174565088,648.24,6857.6,18552.481012514363,18455.63204117091,0,-96.84897134345374,0.08935534798568638,89.4,88.9
MUC,POZ,A320neo,180,180,73.5,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,2677.3869193569662,1.0365934539126083,180,0,98.04,5943.7989609724655,3731.7364340853896,1371.1056174565088,648.24,7714.8,19409.681012514364,20762.586046317272,0,1352.9050338029083,0.09348392810613841,93.5,100
MUC,POZ,A320neo,200,180,73.5,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,2677.3869193569662,1.0365934539126083,180,20,98.04,5943.7989609724655,3731.7364340853896,1371.1056174565088,648.24,7714.8,19409.681012514364,20762.586046317272,2306.9540051463637,1352.9050338029083,0.09348392810613841,93.5,100
MUC,POZ,A320neo,220,180,73.5,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,2677.3869193569662,1.0365934539126083,180,40,98.04,5943.7989609724655,3731.7364340853896,1371.1056174565088,648.24,7714.8,19409.681012514364,20762.586046317272,4613.908010292727,1352.9050338029083,0.09348392810613841,93.5,100
MUC,POZ,A321neo,100,215,89,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3134.163369983831,1.0365934539126083,100,0,98.04,6957.842681364106,3731.7364340853896,1508.7672341615855,779.64,4286,17263.98634961108,11534.77002573182,0,-5729.216323879262,0.06961353433947565,69.6,46.5
MUC,POZ,A321neo,120,215,89,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3134.163369983831,1.0365934539126083,120,0,98.04,6957.842681364106,3731.7364340853896,1508.7672341615855,779.64,5143.2,18121.186349611082,13841.724030878184,0,-4279.462318732898,0.07307002002171455,73.1,55.8
MUC,POZ,A321neo,140,215,89,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3134.163369983831,1.0365934539126083,140,0,98.04,6957.842681364106,3731.7364340853896,1508.7672341615855,779.64,6000.4,18978.38634961108,16148.678036024547,0,-2829.7083135865323,0.07652650570395345,76.5,65.1
MUC,POZ,A321neo,160,215,89,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3134.163369983831,1.0365934539126083,160,0,98.04,6957.842681364106,3731.7364340853896,1508.7672341615855,779.64,6857.6,19835.586349611083,18455.63204117091,0,-1379.954308440174,0.07998299138619236,80,74.4
MUC,POZ,A321neo,180,215,89,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3134.163369983831,1.0365934539126083,180,0,98.04,6957.842681364106,3731.7364340853896,1508.7672341615855,779.64,7714.8,20692.78634961108,20762.586046317272,0,69.79969670619175,0.08343947706843124,83.4,83.7
MUC,POZ,A321neo,200,215,89,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3134.163369983831,1.0365934539126083,200,0,98.04,6957.842681364106,3731.7364340853896,1508.7672341615855,779.64,8572,21549.98634961108,23069.54005146364,0,1519.5537018525574,0.08689596275067014,86.9,93
MUC,POZ,A321neo,220,215,89,48.353802,11.7861,52.421001434299995,16.8262996674,DE,2.38,27.86,PL,2,15,97.79,98.29,576.7385012865909,311.4138775845523,3134.163369983831,1.0365934539126083,215,5,98.04,6957.842681364106,3731.7364340853896,1508.7672341615855,779.64,9214.9,22192.88634961108,24799.755555323412,576.7385012865909,2606.8692057123335,0.08948832701234932,89.5,100
MUC,PRG,A319,100,138,68,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1835.638826827296,0.6653085992114931,100,0,88.565,4075.1181955565976,2395.110957161375,547.1125512879831,595.6800000000001,4286,11899.021704005958,5297.184466753086,0,-6601.837237252872,0.1627747636461233,162.8,72.5
MUC,PRG,A319,120,138,68,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1835.638826827296,0.6653085992114931,120,0,88.565,4075.1181955565976,2395.110957161375,547.1125512879831,595.6800000000001,5143.2,12756.221704005957,6356.6213601037025,0,-6399.600343902254,0.17450098205872455,174.5,87
MUC,PRG,A319,140,138,68,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1835.638826827296,0.6653085992114931,138,2,88.565,4075.1181955565976,2395.110957161375,547.1125512879831,595.6800000000001,5914.68,13527.701704005958,7310.114564119258,105.94368933506172,-6217.5871398867,0.18505457863006572,185.1,100
MUC,PRG,A319,160,138,68,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1835.638826827296,0.6653085992114931,138,22,88.565,4075.1181955565976,2395.110957161375,547.1125512879831,595.6800000000001,5914.68,13527.701704005958,7310.114564119258,1165.3805826856787,-6217.5871398867,0.18505457863006572,185.1,100
MUC,PRG,A319,180,138,68,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1835.638826827296,0.6653085992114931,138,42,88.565,4075.1181955565976,2395.110957161375,547.1125512879831,595.6800000000001,5914.68,13527.701704005958,7310.114564119258,2224.817476036296,-6217.5871398867,0.18505457863006572,185.1,100
MUC,PRG,A319,200,138,68,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1835.638826827296,0.6653085992114931,138,62,88.565,4075.1181955565976,2395.110957161375,547.1125512879831,595.6800000000001,5914.68,13527.701704005958,7310.114564119258,3284.254369386913,-6217.5871398867,0.18505457863006572,185.1,100
MUC,PRG,A319,220,138,68,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1835.638826827296,0.6653085992114931,138,82,88.565,4075.1181955565976,2395.110957161375,547.1125512879831,595.6800000000001,5914.68,13527.701704005958,7310.114564119258,4343.69126273753,-6217.5871398867,0.18505457863006572,185.1,100
MUC,PRG,A320neo,100,180,73.5,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1807.0888046484865,0.6653085992114931,100,0,88.565,4011.7371463196405,2395.110957161375,568.808255808971,648.24,4286,11909.896359289985,5297.184466753086,0,-6612.7118925368995,0.12490803614679656,124.9,55.6
MUC,PRG,A320neo,120,180,73.5,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1807.0888046484865,0.6653085992114931,120,0,88.565,4011.7371463196405,2395.110957161375,568.808255808971,648.24,5143.2,12767.096359289986,6356.6213601037025,0,-6410.474999186284,0.13389813692979088,133.9,66.7
MUC,PRG,A320neo,140,180,73.5,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1807.0888046484865,0.6653085992114931,140,0,88.565,4011.7371463196405,2395.110957161375,568.808255808971,648.24,6000.4,13624.296359289987,7416.05825345432,0,-6208.238105835667,0.1428882377127852,142.9,77.8
MUC,PRG,A320neo,160,180,73.5,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1807.0888046484865,0.6653085992114931,160,0,88.565,4011.7371463196405,2395.110957161375,568.808255808971,648.24,6857.6,14481.496359289988,8475.495146804938,0,-6006.001212485049,0.1518783384957795,151.9,88.9
MUC,PRG,A320neo,180,180,73.5,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1807.0888046484865,0.6653085992114931,180,0,88.565,4011.7371463196405,2395.110957161375,568.808255808971,648.24,7714.8,15338.696359289987,9534.932040155554,0,-5803.764319134432,0.1608684392787738,160.9,100
MUC,PRG,A320neo,200,180,73.5,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1807.0888046484865,0.6653085992114931,180,20,88.565,4011.7371463196405,2395.110957161375,568.808255808971,648.24,7714.8,15338.696359289987,9534.932040155554,1059.4368933506173,-5803.764319134432,0.1608684392787738,160.9,100
MUC,PRG,A320neo,220,180,73.5,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,1807.0888046484865,0.6653085992114931,180,40,88.565,4011.7371463196405,2395.110957161375,568.808255808971,648.24,7714.8,15338.696359289987,9534.932040155554,2118.8737867012346,-5803.764319134432,0.1608684392787738,160.9,100
MUC,PRG,A321neo,100,215,89,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,2190.870221755326,0.6653085992114931,100,0,88.565,4863.731892296824,2395.110957161375,625.9176885856488,779.64,4286,12950.400538043848,5297.184466753086,0,-7653.216071290763,0.1137102577515135,113.7,46.5
MUC,PRG,A321neo,120,215,89,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,2190.870221755326,0.6653085992114931,120,0,88.565,4863.731892296824,2395.110957161375,625.9176885856488,779.64,5143.2,13807.600538043847,6356.6213601037025,0,-7450.979177940145,0.12123685375588082,121.2,55.8
MUC,PRG,A321neo,140,215,89,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,2190.870221755326,0.6653085992114931,140,0,88.565,4863.731892296824,2395.110957161375,625.9176885856488,779.64,6000.4,14664.800538043848,7416.05825345432,0,-7248.742284589528,0.12876344976024814,128.8,65.1
MUC,PRG,A321neo,160,215,89,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,2190.870221755326,0.6653085992114931,160,0,88.565,4863.731892296824,2395.110957161375,625.9176885856488,779.64,6857.6,15522.000538043849,8475.495146804938,0,-7046.50539123891,0.13629004576461548,136.3,74.4
MUC,PRG,A321neo,180,215,89,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,2190.870221755326,0.6653085992114931,180,0,88.565,4863.731892296824,2395.110957161375,625.9176885856488,779.64,7714.8,16379.20053804385,9534.932040155554,0,-6844.268497888295,0.14381664176898284,143.8,83.7
MUC,PRG,A321neo,200,215,89,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,2190.870221755326,0.6653085992114931,200,0,88.565,4863.731892296824,2395.110957161375,625.9176885856488,779.64,8572,17236.400538043847,10594.368933506172,0,-6642.031604537675,0.15134323777335013,151.3,93
MUC,PRG,A321neo,220,215,89,48.353802,11.7861,50.1008,14.26,DE,2.38,27.86,CZ,2,15,97.79,79.34,264.85922333765427,143.01253959916536,2190.870221755326,0.6653085992114931,215,5,88.565,4863.731892296824,2395.110957161375,625.9176885856488,779.64,9214.9,17879.300538043848,11388.946603519134,264.8592233376543,-6490.353934524714,0.15698818477662566,157,100
MUC,WAW,A319,100,138,68,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3983.35199390208,1.2764310029277022,100,0,98.04,8843.041426462618,4595.151610539728,1779.4882256155904,595.6800000000001,4286,20099.36126261794,15564.040849185398,0,-4535.320413432541,0.09357951883614622,93.6,72.5
MUC,WAW,A319,120,138,68,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3983.35199390208,1.2764310029277022,120,0,98.04,8843.041426462618,4595.151610539728,1779.4882256155904,595.6800000000001,5143.2,20956.561262617935,18676.849019022477,0,-2279.712243595459,0.09757050951979226,97.6,87
MUC,WAW,A319,140,138,68,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3983.35199390208,1.2764310029277022,138,2,98.04,8843.041426462618,4595.151610539728,1779.4882256155904,595.6800000000001,5914.68,21728.04126261794,21478.37637187585,311.28081698370795,-249.66489074208948,0.10116240113507372,101.2,100
MUC,WAW,A319,160,138,68,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3983.35199390208,1.2764310029277022,138,22,98.04,8843.041426462618,4595.151610539728,1779.4882256155904,595.6800000000001,5914.68,21728.04126261794,21478.37637187585,3424.0889868207873,-249.66489074208948,0.10116240113507372,101.2,100
MUC,WAW,A319,180,138,68,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3983.35199390208,1.2764310029277022,138,42,98.04,8843.041426462618,4595.151610539728,1779.4882256155904,595.6800000000001,5914.68,21728.04126261794,21478.37637187585,6536.897156657867,-249.66489074208948,0.10116240113507372,101.2,100
MUC,WAW,A319,200,138,68,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3983.35199390208,1.2764310029277022,138,62,98.04,8843.041426462618,4595.151610539728,1779.4882256155904,595.6800000000001,5914.68,21728.04126261794,21478.37637187585,9649.705326494946,-249.66489074208948,0.10116240113507372,101.2,100
MUC,WAW,A319,220,138,68,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3983.35199390208,1.2764310029277022,138,82,98.04,8843.041426462618,4595.151610539728,1779.4882256155904,595.6800000000001,5914.68,21728.04126261794,21478.37637187585,12762.513496332025,-249.66489074208948,0.10116240113507372,101.2,100
MUC,WAW,A320neo,100,180,73.5,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3239.5702783096685,1.2764310029277022,100,0,98.04,7191.846017847465,4595.151610539728,1850.0536890666585,648.24,4286,18571.29131745385,15564.040849185398,0,-3007.250468268454,0.06628988040591104,66.3,55.6
MUC,WAW,A320neo,120,180,73.5,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3239.5702783096685,1.2764310029277022,120,0,98.04,7191.846017847465,4595.151610539728,1850.0536890666585,648.24,5143.2,19428.491317453852,18676.849019022477,0,-751.6422984313758,0.06934963993003967,69.3,66.7
MUC,WAW,A320neo,140,180,73.5,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3239.5702783096685,1.2764310029277022,140,0,98.04,7191.846017847465,4595.151610539728,1850.0536890666585,648.24,6000.4,20285.69131745385,21789.657188859557,0,1503.9658714057077,0.07240939945416831,72.4,77.8
MUC,WAW,A320neo,160,180,73.5,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3239.5702783096685,1.2764310029277022,160,0,98.04,7191.846017847465,4595.151610539728,1850.0536890666585,648.24,6857.6,21142.891317453854,24902.465358696634,0,3759.5740412427804,0.07546915897829697,75.5,88.9
MUC,WAW,A320neo,180,180,73.5,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3239.5702783096685,1.2764310029277022,180,0,98.04,7191.846017847465,4595.151610539728,1850.0536890666585,648.24,7714.8,22000.09131745385,28015.273528533715,0,6015.182211079864,0.07852891850242559,78.5,100
MUC,WAW,A320neo,200,180,73.5,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3239.5702783096685,1.2764310029277022,180,20,98.04,7191.846017847465,4595.151610539728,1850.0536890666585,648.24,7714.8,22000.09131745385,28015.273528533715,3112.8081698370793,6015.182211079864,0.07852891850242559,78.5,100
MUC,WAW,A320neo,220,180,73.5,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3239.5702783096685,1.2764310029277022,180,40,98.04,7191.846017847465,4595.151610539728,1850.0536890666585,648.24,7714.8,22000.09131745385,28015.273528533715,6225.616339674159,6015.182211079864,0.07852891850242559,78.5,100
MUC,WAW,A321neo,100,215,89,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3743.775510767682,1.2764310029277022,100,0,98.04,8311.181633904254,4595.151610539728,2035.8026048216373,779.64,4286,20007.77584926562,15564.040849185398,0,-4443.7350000802235,0.059791299352439334,59.8,46.5
MUC,WAW,A321neo,120,215,89,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3743.775510767682,1.2764310029277022,120,0,98.04,8311.181633904254,4595.151610539728,2035.8026048216373,779.64,5143.2,20864.97584926562,18676.849019022477,0,-2188.1268302431417,0.06235295848891912,62.4,55.8
MUC,WAW,A321neo,140,215,89,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3743.775510767682,1.2764310029277022,140,0,98.04,8311.181633904254,4595.151610539728,2035.8026048216373,779.64,6000.4,21722.17584926562,21789.657188859557,0,67.48133959393817,0.06491461762539891,64.9,65.1
MUC,WAW,A321neo,160,215,89,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3743.775510767682,1.2764310029277022,160,0,98.04,8311.181633904254,4595.151610539728,2035.8026048216373,779.64,6857.6,22579.37584926562,24902.465358696634,0,2323.0895094310144,0.0674762767618787,67.5,74.4
MUC,WAW,A321neo,180,215,89,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3743.775510767682,1.2764310029277022,180,0,98.04,8311.181633904254,4595.151610539728,2035.8026048216373,779.64,7714.8,23436.57584926562,28015.273528533715,0,4578.697679268094,0.0700379358983585,70,83.7
MUC,WAW,A321neo,200,215,89,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3743.775510767682,1.2764310029277022,200,0,98.04,8311.181633904254,4595.151610539728,2035.8026048216373,779.64,8572,24293.77584926562,31128.081698370795,0,6834.305849105174,0.07259959503483829,72.6,93
MUC,WAW,A321neo,220,215,89,48.353802,11.7861,52.1656990051,20.967100143399996,DE,2.38,27.86,PL,2,15,97.79,98.29,778.2020424592698,420.19548728902254,3743.775510767682,1.2764310029277022,215,5,98.04,8311.181633904254,4595.151610539728,2035.8026048216373,779.64,9214.9,24936.67584926562,33462.6878257486,778.2020424592698,8526.011976482983,0.07452083938719813,74.5,100
